2007 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:13745 Phase:FinalResults Generated:2008-09-03T12:43:44 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,173,Moreton,6304,Annerley Junction,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,666,1.51
QLD,173,Moreton,14229,Brisbane City (Moreton),17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,128,-6.14
QLD,173,Moreton,14229,Brisbane City (Moreton),17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,212,6.14
QLD,173,Moreton,37854,Calamvale (Moreton),17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,1118,-11.26
QLD,173,Moreton,37854,Calamvale (Moreton),17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1286,11.26
QLD,173,Moreton,38235,Calamvale East,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,1007,-12.43
QLD,173,Moreton,38235,Calamvale East,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1247,12.43
QLD,173,Moreton,5530,Chelmer,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,649,-3.45
QLD,173,Moreton,5530,Chelmer,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,329,3.45
QLD,173,Moreton,5387,Coopers Plains,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,736,-12.47
QLD,173,Moreton,5387,Coopers Plains,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1343,12.47
QLD,173,Moreton,31526,Eight Mile Plains (Moreton),17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,265,-0.33
QLD,173,Moreton,31526,Eight Mile Plains (Moreton),17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,196,0.33
QLD,173,Moreton,6312,Fairfield,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,328,-2.25
QLD,173,Moreton,6312,Fairfield,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,615,2.25
QLD,173,Moreton,5535,Graceville,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,1336,-4.07
QLD,173,Moreton,5535,Graceville,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1306,4.07
QLD,173,Moreton,5534,Graceville West,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,319,-4.08
QLD,173,Moreton,5534,Graceville West,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,251,4.08
QLD,173,Moreton,5540,Kuraby (Moreton),17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,1322,-3.33
QLD,173,Moreton,5540,Kuraby (Moreton),17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1467,3.33
QLD,173,Moreton,5394,Macgregor,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,793,-6.92
QLD,173,Moreton,5394,Macgregor,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,855,6.92
QLD,173,Moreton,5396,Market Square,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,1094,-7.68
QLD,173,Moreton,5396,Market Square,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1266,7.68
QLD,173,Moreton,37844,Marshall Road (Moreton),17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,254,-8.7
QLD,173,Moreton,37844,Marshall Road (Moreton),17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,288,8.7
QLD,173,Moreton,5541,Moorooka,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,316,-11.4
QLD,173,Moreton,5541,Moorooka,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,638,11.4
QLD,173,Moreton,5397,Moorooka School,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,704,-13.7
QLD,173,Moreton,5397,Moorooka School,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1380,13.7
QLD,173,Moreton,6321,Moorvale,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,471,-5.31
QLD,173,Moreton,6321,Moorvale,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,649,5.31
QLD,173,Moreton,5400,Robertson,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,939,-6.65
QLD,173,Moreton,5400,Robertson,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,839,6.65
QLD,173,Moreton,5547,Rocklea,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,226,-11.81
QLD,173,Moreton,5547,Rocklea,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,523,11.81
QLD,173,Moreton,5403,Runcorn,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,1425,-9.57
QLD,173,Moreton,5403,Runcorn,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1873,9.57
QLD,173,Moreton,5549,Runcorn Heights,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,1610,-13.19
QLD,173,Moreton,5549,Runcorn Heights,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,2307,13.19
QLD,173,Moreton,12012,Runcorn High School,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,586,-12.32
QLD,173,Moreton,12012,Runcorn High School,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,968,12.32
QLD,173,Moreton,5404,Salisbury,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,1047,-8.96
QLD,173,Moreton,5404,Salisbury,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1778,8.96
QLD,173,Moreton,5550,Sherwood,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,935,-4.74
QLD,173,Moreton,5550,Sherwood,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1004,4.74
QLD,173,Moreton,32696,Special Hospital Team 1,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,30,-3.33
QLD,173,Moreton,32696,Special Hospital Team 1,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,20,3.33
QLD,173,Moreton,32697,Special Hospital Team 2,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,75,8.82
QLD,173,Moreton,32697,Special Hospital Team 2,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,28,-8.82
QLD,173,Moreton,32698,Special Hospital Team 3,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,78,4.67
QLD,173,Moreton,32698,Special Hospital Team 3,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,36,-4.67
QLD,173,Moreton,5409,Sunnybank,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,975,-5.55
QLD,173,Moreton,5409,Sunnybank,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1102,5.55
QLD,173,Moreton,31801,Sunnybank Hills,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,2633,-6.2
QLD,173,Moreton,31801,Sunnybank Hills,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,2728,6.2
QLD,173,Moreton,6332,Tarragindi,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,518,-8.02
QLD,173,Moreton,6332,Tarragindi,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,683,8.02
QLD,173,Moreton,6333,Tarragindi East,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,661,-6.51
QLD,173,Moreton,6333,Tarragindi East,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,736,6.51
QLD,173,Moreton,6334,Tennyson,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,141,-5.35
QLD,173,Moreton,6334,Tennyson,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,141,5.35
QLD,173,Moreton,37850,Upper Mt Gravatt (Moreton),17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,246,-0.77
QLD,173,Moreton,37850,Upper Mt Gravatt (Moreton),17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,248,0.77
QLD,173,Moreton,5411,Warrigal Road (Moreton),17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,2615,-6.76
QLD,173,Moreton,5411,Warrigal Road (Moreton),17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,2638,6.76
QLD,173,Moreton,6336,Wellers Hill (Moreton),17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,932,-7.65
QLD,173,Moreton,6336,Wellers Hill (Moreton),17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1127,7.65
QLD,173,Moreton,6337,Yeronga,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,831,-7.84
QLD,173,Moreton,6337,Yeronga,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1372,7.84
QLD,173,Moreton,6338,Yeronga West,17715,HARDGRAVE,Gary,1,N,Y,LP,Liberal,1083,-5.33
QLD,173,Moreton,6338,Yeronga West,17532,PERRETT,Graham,6,Y,N,ALP,Australian Labor Party,1002,5.33
QLD,174,Oxley,5525,Acacia Ridge,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,678,9.16
QLD,174,Oxley,5525,Acacia Ridge,17727,WHITE,Scott,2,N,N,LP,Liberal,229,-9.16
QLD,174,Oxley,5526,Acacia Ridge South,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1745,9.18
QLD,174,Oxley,5526,Acacia Ridge South,17727,WHITE,Scott,2,N,N,LP,Liberal,616,-9.18
QLD,174,Oxley,5527,Algester,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,3498,12.81
QLD,174,Oxley,5527,Algester,17727,WHITE,Scott,2,N,N,LP,Liberal,2765,-12.81
QLD,174,Oxley,12052,AVEO Durack,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,266,9.74
QLD,174,Oxley,12052,AVEO Durack,17727,WHITE,Scott,2,N,N,LP,Liberal,349,-9.74
QLD,174,Oxley,14230,Brisbane City (Oxley),17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,97,1.01
QLD,174,Oxley,14230,Brisbane City (Oxley),17727,WHITE,Scott,2,N,N,LP,Liberal,44,-1.01
QLD,174,Oxley,32548,Calamvale (Oxley),17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1572,11.75
QLD,174,Oxley,32548,Calamvale (Oxley),17727,WHITE,Scott,2,N,N,LP,Liberal,1393,-11.75
QLD,174,Oxley,6351,Camira,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,2287,6.68
QLD,174,Oxley,6351,Camira,17727,WHITE,Scott,2,N,N,LP,Liberal,1175,-6.68
QLD,174,Oxley,6435,Carole Park,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,756,3.96
QLD,174,Oxley,6435,Carole Park,17727,WHITE,Scott,2,N,N,LP,Liberal,255,-3.96
QLD,174,Oxley,6354,Collingwood Park,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1495,9.63
QLD,174,Oxley,6354,Collingwood Park,17727,WHITE,Scott,2,N,N,LP,Liberal,687,-9.63
QLD,174,Oxley,5532,Corinda,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,964,7.03
QLD,174,Oxley,5532,Corinda,17727,WHITE,Scott,2,N,N,LP,Liberal,754,-7.03
QLD,174,Oxley,8873,Corinda South,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,736,5.04
QLD,174,Oxley,8873,Corinda South,17727,WHITE,Scott,2,N,N,LP,Liberal,515,-5.04
QLD,174,Oxley,6441,Darra,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1215,1.28
QLD,174,Oxley,6441,Darra,17727,WHITE,Scott,2,N,N,LP,Liberal,530,-1.28
QLD,174,Oxley,6478,Durack,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1203,6.42
QLD,174,Oxley,6478,Durack,17727,WHITE,Scott,2,N,N,LP,Liberal,330,-6.42
QLD,174,Oxley,31799,Forest Lake,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,2373,9.38
QLD,174,Oxley,31799,Forest Lake,17727,WHITE,Scott,2,N,N,LP,Liberal,1662,-9.38
QLD,174,Oxley,34191,Forest Lake East,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1356,9.6
QLD,174,Oxley,34191,Forest Lake East,17727,WHITE,Scott,2,N,N,LP,Liberal,986,-9.6
QLD,174,Oxley,6363,Gailes,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,931,1.81
QLD,174,Oxley,6363,Gailes,17727,WHITE,Scott,2,N,N,LP,Liberal,358,-1.81
QLD,174,Oxley,6365,Goodna,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,2534,3.72
QLD,174,Oxley,6365,Goodna,17727,WHITE,Scott,2,N,N,LP,Liberal,926,-3.72
QLD,174,Oxley,33102,Grand Ave,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,2008,11.74
QLD,174,Oxley,33102,Grand Ave,17727,WHITE,Scott,2,N,N,LP,Liberal,1381,-11.74
QLD,174,Oxley,6449,Inala,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1819,4.65
QLD,174,Oxley,6449,Inala,17727,WHITE,Scott,2,N,N,LP,Liberal,570,-4.65
QLD,174,Oxley,6450,Inala West,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1309,3.92
QLD,174,Oxley,6450,Inala West,17727,WHITE,Scott,2,N,N,LP,Liberal,365,-3.92
QLD,174,Oxley,37893,Jamboree Heights (Oxley),17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,187,9.6
QLD,174,Oxley,37893,Jamboree Heights (Oxley),17727,WHITE,Scott,2,N,N,LP,Liberal,153,-9.6
QLD,174,Oxley,37894,Jindalee (Oxley),17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,227,8.37
QLD,174,Oxley,37894,Jindalee (Oxley),17727,WHITE,Scott,2,N,N,LP,Liberal,312,-8.37
QLD,174,Oxley,37918,Jindalee South (Oxley),17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,251,10.48
QLD,174,Oxley,37918,Jindalee South (Oxley),17727,WHITE,Scott,2,N,N,LP,Liberal,260,-10.48
QLD,174,Oxley,6370,Kruger School (Oxley),17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,3118,7.73
QLD,174,Oxley,6370,Kruger School (Oxley),17727,WHITE,Scott,2,N,N,LP,Liberal,1249,-7.73
QLD,174,Oxley,5543,Oxley,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1439,5.72
QLD,174,Oxley,5543,Oxley,17727,WHITE,Scott,2,N,N,LP,Liberal,775,-5.72
QLD,174,Oxley,5544,Oxley South,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,728,5.86
QLD,174,Oxley,5544,Oxley South,17727,WHITE,Scott,2,N,N,LP,Liberal,425,-5.86
QLD,174,Oxley,5545,Pallara,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,361,7.96
QLD,174,Oxley,5545,Pallara,17727,WHITE,Scott,2,N,N,LP,Liberal,313,-7.96
QLD,174,Oxley,6382,Redbank,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,502,1.91
QLD,174,Oxley,6382,Redbank,17727,WHITE,Scott,2,N,N,LP,Liberal,217,-1.91
QLD,174,Oxley,46432,Redbank Plains (Oxley),17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,480,17.12
QLD,174,Oxley,46432,Redbank Plains (Oxley),17727,WHITE,Scott,2,N,N,LP,Liberal,196,-17.12
QLD,174,Oxley,6472,Richlands,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,773,0.89
QLD,174,Oxley,6472,Richlands,17727,WHITE,Scott,2,N,N,LP,Liberal,316,-0.89
QLD,174,Oxley,6473,Richlands East,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1104,3.13
QLD,174,Oxley,6473,Richlands East,17727,WHITE,Scott,2,N,N,LP,Liberal,242,-3.13
QLD,174,Oxley,6479,Serviceton South,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1685,9.66
QLD,174,Oxley,6479,Serviceton South,17727,WHITE,Scott,2,N,N,LP,Liberal,436,-9.66
QLD,174,Oxley,5551,Seventeen Mile Rocks,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,1297,6.55
QLD,174,Oxley,5551,Seventeen Mile Rocks,17727,WHITE,Scott,2,N,N,LP,Liberal,1362,-6.55
QLD,174,Oxley,32733,Special Hospital Team 1,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,52,9.51
QLD,174,Oxley,32733,Special Hospital Team 1,17727,WHITE,Scott,2,N,N,LP,Liberal,56,-9.51
QLD,174,Oxley,32734,Special Hospital Team 2,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,16,11.61
QLD,174,Oxley,32734,Special Hospital Team 2,17727,WHITE,Scott,2,N,N,LP,Liberal,15,-11.61
QLD,174,Oxley,37919,Special Hospital Team 3,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,68,10.04
QLD,174,Oxley,37919,Special Hospital Team 3,17727,WHITE,Scott,2,N,N,LP,Liberal,72,-10.04
QLD,174,Oxley,40672,Special Hospital Team 4,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,50,6.03
QLD,174,Oxley,40672,Special Hospital Team 4,17727,WHITE,Scott,2,N,N,LP,Liberal,61,-6.03
QLD,174,Oxley,31480,Springfield,17517,RIPOLL,Bernie,1,Y,Y,ALP,Australian Labor Party,2797,8.3
QLD,174,Oxley,31480,Springfield,17727,WHITE,Scott,2,N,N,LP,Liberal,1658,-8.3
QLD,175,Petrie,12034,Aspley (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,834,4.83
QLD,175,Petrie,12034,Aspley (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,843,-4.83
QLD,175,Petrie,6398,Aspley East (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,611,4.14
QLD,175,Petrie,6398,Aspley East (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,623,-4.14
QLD,175,Petrie,6400,Aspley West,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1531,7.37
QLD,175,Petrie,6400,Aspley West,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,2044,-7.37
QLD,175,Petrie,6401,Bald Hills,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1571,12.72
QLD,175,Petrie,6401,Bald Hills,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1052,-12.72
QLD,175,Petrie,32496,Bald Hills North,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,308,4.33
QLD,175,Petrie,32496,Bald Hills North,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,242,-4.33
QLD,175,Petrie,11639,Ballycara,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,501,6.96
QLD,175,Petrie,11639,Ballycara,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,702,-6.96
QLD,175,Petrie,6022,Bracken Ridge,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1275,9.47
QLD,175,Petrie,6022,Bracken Ridge,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,987,-9.47
QLD,175,Petrie,6023,Bracken Ridge East,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1827,14.16
QLD,175,Petrie,6023,Bracken Ridge East,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1449,-14.16
QLD,175,Petrie,6024,Bracken Ridge West,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1785,15.85
QLD,175,Petrie,6024,Bracken Ridge West,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1217,-15.85
QLD,175,Petrie,31527,Bridgeman Downs,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1098,5.82
QLD,175,Petrie,31527,Bridgeman Downs,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,2127,-5.82
QLD,175,Petrie,14231,Brisbane City (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,76,-0.07
QLD,175,Petrie,14231,Brisbane City (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,77,0.07
QLD,175,Petrie,6399,Carseldine,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,855,7.32
QLD,175,Petrie,6399,Carseldine,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1013,-7.32
QLD,175,Petrie,6406,Chermside West (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1371,7.38
QLD,175,Petrie,6406,Chermside West (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1278,-7.38
QLD,175,Petrie,6407,Clontarf,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1303,11.4
QLD,175,Petrie,6407,Clontarf,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,842,-11.4
QLD,175,Petrie,6408,Clontarf Beach,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1463,12.26
QLD,175,Petrie,6408,Clontarf Beach,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,985,-12.26
QLD,175,Petrie,6409,Craigslea,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,472,7.04
QLD,175,Petrie,6409,Craigslea,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,554,-7.04
QLD,175,Petrie,32561,Everton Park North (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,877,5.19
QLD,175,Petrie,32561,Everton Park North (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,963,-5.19
QLD,175,Petrie,6411,Kippa-Ring,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1609,13.79
QLD,175,Petrie,6411,Kippa-Ring,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1007,-13.79
QLD,175,Petrie,6412,Kippa-Ring North,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,971,10.63
QLD,175,Petrie,6412,Kippa-Ring North,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,832,-10.63
QLD,175,Petrie,6416,Kippa-Ring West,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1351,14.88
QLD,175,Petrie,6416,Kippa-Ring West,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,945,-14.88
QLD,175,Petrie,40753,Mango Hill (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,189,7.63
QLD,175,Petrie,40753,Mango Hill (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,174,-7.63
QLD,175,Petrie,6413,Margate,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1541,9.19
QLD,175,Petrie,6413,Margate,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1093,-9.19
QLD,175,Petrie,5187,McDowall,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1852,7.58
QLD,175,Petrie,5187,McDowall,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,2576,-7.58
QLD,175,Petrie,40755,North Lakes (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,387,11.92
QLD,175,Petrie,40755,North Lakes (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,428,-11.92
QLD,175,Petrie,6415,Redcliffe,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1794,12.16
QLD,175,Petrie,6415,Redcliffe,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1328,-12.16
QLD,175,Petrie,46453,Redcliffe South,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,637,4.58
QLD,175,Petrie,46453,Redcliffe South,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,498,-4.58
QLD,175,Petrie,11642,Rothwell,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,859,8.15
QLD,175,Petrie,11642,Rothwell,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1031,-8.15
QLD,175,Petrie,6417,Scarborough,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1630,8.5
QLD,175,Petrie,6417,Scarborough,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,1425,-8.5
QLD,175,Petrie,6418,Scarborough North,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,606,8.62
QLD,175,Petrie,6418,Scarborough North,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,513,-8.62
QLD,175,Petrie,6419,Somerset Hills (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,690,9.83
QLD,175,Petrie,6419,Somerset Hills (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,481,-9.83
QLD,175,Petrie,32587,Special Hospital Team 1,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,64,5.68
QLD,175,Petrie,32587,Special Hospital Team 1,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,111,-5.68
QLD,175,Petrie,46458,Special Hospital Team 2,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,78,20.73
QLD,175,Petrie,46458,Special Hospital Team 2,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,74,-20.73
QLD,175,Petrie,37921,Stafford Central (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,278,7.34
QLD,175,Petrie,37921,Stafford Central (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,243,-7.34
QLD,175,Petrie,32584,Stafford Heights (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1078,13.2
QLD,175,Petrie,32584,Stafford Heights (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,835,-13.2
QLD,175,Petrie,32531,Stafford West (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,201,6.55
QLD,175,Petrie,32531,Stafford West (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,238,-6.55
QLD,175,Petrie,33993,Taigum (Petrie),17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,750,13.27
QLD,175,Petrie,33993,Taigum (Petrie),17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,489,-13.27
QLD,175,Petrie,6423,Woody Point,17595,D'ATH,Yvette,1,Y,N,ALP,Australian Labor Party,1047,7.45
QLD,175,Petrie,6423,Woody Point,17767,GAMBARO,Teresa,5,N,Y,LP,Liberal,782,-7.45
QLD,176,Rankin,5528,Berrinba East,17755,COULSON,Pete,1,N,N,LP,Liberal,453,-11.17
QLD,176,Rankin,5528,Berrinba East,17535,EMERSON,Craig,3,Y,Y,ALP,Australian Labor Party,1503,11.17
QLD,176,Rankin,12041,Boronia Heights,17755,COULSON,Pete,1,N,N,LP,Liberal,1431,-8.42
