2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [12246 8/11/2005 11:07:27 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,192,Bass,8328,Norwood,14644,FERGUSON,Michael,2,#,LP,Liberal,1481,2.53
TAS,192,Bass,8328,Norwood,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,796,2.62
TAS,192,Bass,8328,Norwood,15230,BALL,Jeremy,4,,GRN,Australian Greens,111,0.28
TAS,192,Bass,8328,Norwood,14667,BERGMAN,Christine,5,,FFP,Family First,37,1.51
TAS,192,Bass,8328,Norwood,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,5,0.2
TAS,192,Bass,8328,Norwood,999,Informal,Informal,999,,,Informal,70,-0.17
TAS,192,Bass,8329,Nunamara,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,4,0.93
TAS,192,Bass,8329,Nunamara,14644,FERGUSON,Michael,2,#,LP,Liberal,87,7.03
TAS,192,Bass,8329,Nunamara,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,84,-2.46
TAS,192,Bass,8329,Nunamara,15230,BALL,Jeremy,4,,GRN,Australian Greens,35,3.9
TAS,192,Bass,8329,Nunamara,14667,BERGMAN,Christine,5,,FFP,Family First,6,2.75
TAS,192,Bass,8329,Nunamara,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,2,0.92
TAS,192,Bass,8329,Nunamara,999,Informal,Informal,999,,,Informal,12,0.91
TAS,192,Bass,8332,Pipers River,14275,LARNER,Caroline,1,,CEC,Citizens Electoral Council,3,0.41
TAS,192,Bass,8332,Pipers River,14644,FERGUSON,Michael,2,#,LP,Liberal,124,7.26
TAS,192,Bass,8332,Pipers River,14291,O'BYRNE,Michelle,3,,ALP,Australian Labor Party,107,3.34
TAS,192,Bass,8332,Pipers River,15230,BALL,Jeremy,4,,GRN,Australian Greens,23,1.06
TAS,192,Bass,8332,Pipers River,14667,BERGMAN,Christine,5,,FFP,Family First,5,1.91
TAS,192,Bass,8332,Pipers River,14214,de LANDELLES,Meredith,6,,SAL,Socialist Alliance,0,0
TAS,192,Bass,8332,Pipers River,999,Informal,Informal,999,,,Informal,9,-1.24
