2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for WA [12246 8/11/2005 11:07:35 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,237,Cowan,32813,Landsdale,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,33,-3.74
WA,237,Cowan,32813,Landsdale,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1060,-3.58
WA,237,Cowan,32813,Landsdale,14967,SIMPKINS,Luke,7,,LP,Liberal,1364,10.32
WA,237,Cowan,32813,Landsdale,999,Informal,Informal,999,,,Informal,109,-0.09
WA,237,Cowan,11593,Marangaroo,14147,GEORGE,Glen,1,,GRN,The Greens,112,1.17
WA,237,Cowan,11593,Marangaroo,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,10,0.41
WA,237,Cowan,11593,Marangaroo,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,18,-1.79
WA,237,Cowan,11593,Marangaroo,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,79,1.66
WA,237,Cowan,11593,Marangaroo,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,58,-4.5
WA,237,Cowan,11593,Marangaroo,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1322,-3.01
WA,237,Cowan,11593,Marangaroo,14967,SIMPKINS,Luke,7,,LP,Liberal,815,6.83
WA,237,Cowan,11593,Marangaroo,999,Informal,Informal,999,,,Informal,178,0.62
WA,237,Cowan,11633,Marangaroo Central,14147,GEORGE,Glen,1,,GRN,The Greens,168,3.28
WA,237,Cowan,11633,Marangaroo Central,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,12,0.45
WA,237,Cowan,11633,Marangaroo Central,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,18,-2.74
WA,237,Cowan,11633,Marangaroo Central,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,46,0.22
WA,237,Cowan,11633,Marangaroo Central,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,45,-4.24
WA,237,Cowan,11633,Marangaroo Central,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1462,-5.85
WA,237,Cowan,11633,Marangaroo Central,14967,SIMPKINS,Luke,7,,LP,Liberal,889,9.62
WA,237,Cowan,11633,Marangaroo Central,999,Informal,Informal,999,,,Informal,232,1.3
WA,237,Cowan,8157,Noranda,14147,GEORGE,Glen,1,,GRN,The Greens,74,1.79
WA,237,Cowan,8157,Noranda,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,5,0.27
WA,237,Cowan,8157,Noranda,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,23,-2.32
WA,237,Cowan,8157,Noranda,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,62,2.13
WA,237,Cowan,8157,Noranda,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,21,-2.21
WA,237,Cowan,8157,Noranda,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,810,-5.77
WA,237,Cowan,8157,Noranda,14967,SIMPKINS,Luke,7,,LP,Liberal,865,6.61
WA,237,Cowan,8157,Noranda,999,Informal,Informal,999,,,Informal,112,0.15
WA,237,Cowan,8158,Noranda West (Cowan),14147,GEORGE,Glen,1,,GRN,The Greens,42,0.81
WA,237,Cowan,8158,Noranda West (Cowan),14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,0,0
WA,237,Cowan,8158,Noranda West (Cowan),14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,11,-2.92
WA,237,Cowan,8158,Noranda West (Cowan),14187,LEEDER,Richard,4,,CDP,CDP Christian Party,28,1.42
WA,237,Cowan,8158,Noranda West (Cowan),14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,6,-2.49
WA,237,Cowan,8158,Noranda West (Cowan),14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,319,-1.52
WA,237,Cowan,8158,Noranda West (Cowan),14967,SIMPKINS,Luke,7,,LP,Liberal,426,4.69
WA,237,Cowan,8158,Noranda West (Cowan),999,Informal,Informal,999,,,Informal,43,0.74
WA,237,Cowan,13966,Perth (Cowan),14147,GEORGE,Glen,1,,GRN,The Greens,12,0.77
WA,237,Cowan,13966,Perth (Cowan),14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,1,0.95
WA,237,Cowan,13966,Perth (Cowan),14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,1,-3.15
WA,237,Cowan,13966,Perth (Cowan),14187,LEEDER,Richard,4,,CDP,CDP Christian Party,2,1.08
WA,237,Cowan,13966,Perth (Cowan),14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,3,0.4
WA,237,Cowan,13966,Perth (Cowan),14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,46,3.65
WA,237,Cowan,13966,Perth (Cowan),14967,SIMPKINS,Luke,7,,LP,Liberal,40,-2.06
WA,237,Cowan,13966,Perth (Cowan),999,Informal,Informal,999,,,Informal,4,-2.48
WA,237,Cowan,32280,Rottnest (Cowan),14147,GEORGE,Glen,1,,GRN,The Greens,4,15.28
WA,237,Cowan,32280,Rottnest (Cowan),14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,0,0
WA,237,Cowan,32280,Rottnest (Cowan),14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,0,-6.94
WA,237,Cowan,32280,Rottnest (Cowan),14187,LEEDER,Richard,4,,CDP,CDP Christian Party,0,0
WA,237,Cowan,32280,Rottnest (Cowan),14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,0,-5.56
WA,237,Cowan,32280,Rottnest (Cowan),14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,6,-13.89
WA,237,Cowan,32280,Rottnest (Cowan),14967,SIMPKINS,Luke,7,,LP,Liberal,14,11.11
WA,237,Cowan,32280,Rottnest (Cowan),999,Informal,Informal,999,,,Informal,2,6.32
WA,237,Cowan,36412,Sinagra,14147,GEORGE,Glen,1,,GRN,The Greens,38,0.85
WA,237,Cowan,36412,Sinagra,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,3,0.42
WA,237,Cowan,36412,Sinagra,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,11,-2.68
WA,237,Cowan,36412,Sinagra,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,19,1.34
WA,237,Cowan,36412,Sinagra,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,19,-5.11
WA,237,Cowan,36412,Sinagra,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,279,-2.9
WA,237,Cowan,36412,Sinagra,14967,SIMPKINS,Luke,7,,LP,Liberal,344,8.46
WA,237,Cowan,36412,Sinagra,999,Informal,Informal,999,,,Informal,45,0.81
WA,237,Cowan,34080,Special Hospital Team 1,14147,GEORGE,Glen,1,,GRN,The Greens,3,0.56
WA,237,Cowan,34080,Special Hospital Team 1,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,0,0
WA,237,Cowan,34080,Special Hospital Team 1,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,0,-0.91
WA,237,Cowan,34080,Special Hospital Team 1,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,8,4.65
WA,237,Cowan,34080,Special Hospital Team 1,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,2,-1.35
WA,237,Cowan,34080,Special Hospital Team 1,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,41,-9.22
WA,237,Cowan,34080,Special Hospital Team 1,14967,SIMPKINS,Luke,7,,LP,Liberal,90,8.4
WA,237,Cowan,34080,Special Hospital Team 1,999,Informal,Informal,999,,,Informal,17,2.2
WA,237,Cowan,34122,Tapping,14147,GEORGE,Glen,1,,GRN,The Greens,77,1.18
WA,237,Cowan,34122,Tapping,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,2,0.12
WA,237,Cowan,34122,Tapping,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,26,-2.51
WA,237,Cowan,34122,Tapping,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,30,0.47
WA,237,Cowan,34122,Tapping,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,31,-3.28
WA,237,Cowan,34122,Tapping,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,604,-5.45
WA,237,Cowan,34122,Tapping,14967,SIMPKINS,Luke,7,,LP,Liberal,957,10.44
WA,237,Cowan,34122,Tapping,999,Informal,Informal,999,,,Informal,65,-0.14
WA,237,Cowan,7966,Wanneroo,14147,GEORGE,Glen,1,,GRN,The Greens,234,1.48
WA,237,Cowan,7966,Wanneroo,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,13,0.34
WA,237,Cowan,7966,Wanneroo,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,45,-3.34
WA,237,Cowan,7966,Wanneroo,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,66,0.5
WA,237,Cowan,7966,Wanneroo,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,94,-5.49
WA,237,Cowan,7966,Wanneroo,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1586,-0.11
WA,237,Cowan,7966,Wanneroo,14967,SIMPKINS,Luke,7,,LP,Liberal,1767,7.12
WA,237,Cowan,7966,Wanneroo,999,Informal,Informal,999,,,Informal,213,-0.01
WA,237,Cowan,7967,Wanneroo East,14147,GEORGE,Glen,1,,GRN,The Greens,189,1.67
WA,237,Cowan,7967,Wanneroo East,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,14,0.44
WA,237,Cowan,7967,Wanneroo East,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,33,-2.53
WA,237,Cowan,7967,Wanneroo East,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,76,1.02
WA,237,Cowan,7967,Wanneroo East,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,86,-4.75
WA,237,Cowan,7967,Wanneroo East,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1241,-3.47
WA,237,Cowan,7967,Wanneroo East,14967,SIMPKINS,Luke,7,,LP,Liberal,1546,8
WA,237,Cowan,7967,Wanneroo East,999,Informal,Informal,999,,,Informal,163,-0.03
WA,237,Cowan,34099,Wanneroo West,14147,GEORGE,Glen,1,,GRN,The Greens,21,-0.46
WA,237,Cowan,34099,Wanneroo West,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,2,0.32
WA,237,Cowan,34099,Wanneroo West,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,5,-3.66
WA,237,Cowan,34099,Wanneroo West,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,18,0.06
WA,237,Cowan,34099,Wanneroo West,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,10,-3.85
WA,237,Cowan,34099,Wanneroo West,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,221,-6.93
WA,237,Cowan,34099,Wanneroo West,14967,SIMPKINS,Luke,7,,LP,Liberal,353,14.68
WA,237,Cowan,34099,Wanneroo West,999,Informal,Informal,999,,,Informal,32,1.18
WA,237,Cowan,7588,Warwick,14147,GEORGE,Glen,1,,GRN,The Greens,47,0.33
WA,237,Cowan,7588,Warwick,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,4,0.4
WA,237,Cowan,7588,Warwick,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,21,-2.01
WA,237,Cowan,7588,Warwick,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,22,0.9
WA,237,Cowan,7588,Warwick,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,13,-4.1
WA,237,Cowan,7588,Warwick,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,426,-2.26
WA,237,Cowan,7588,Warwick,14967,SIMPKINS,Luke,7,,LP,Liberal,473,7.87
WA,237,Cowan,7588,Warwick,999,Informal,Informal,999,,,Informal,54,2.43
WA,237,Cowan,32812,Warwick West,14147,GEORGE,Glen,1,,GRN,The Greens,58,-0.14
WA,237,Cowan,32812,Warwick West,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,4,0.36
WA,237,Cowan,32812,Warwick West,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,19,-1.95
WA,237,Cowan,32812,Warwick West,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,12,0.17
WA,237,Cowan,32812,Warwick West,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,12,-3.11
WA,237,Cowan,32812,Warwick West,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,462,1.14
WA,237,Cowan,32812,Warwick West,14967,SIMPKINS,Luke,7,,LP,Liberal,531,3.84
WA,237,Cowan,32812,Warwick West,999,Informal,Informal,999,,,Informal,41,-0.33
WA,237,Cowan,7969,Woodvale,14147,GEORGE,Glen,1,,GRN,The Greens,101,-0.27
WA,237,Cowan,7969,Woodvale,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,6,0.26
WA,237,Cowan,7969,Woodvale,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,27,-2.58
WA,237,Cowan,7969,Woodvale,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,66,0.73
WA,237,Cowan,7969,Woodvale,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,42,-2.86
WA,237,Cowan,7969,Woodvale,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,808,-2.31
WA,237,Cowan,7969,Woodvale,14967,SIMPKINS,Luke,7,,LP,Liberal,1271,7.37
WA,237,Cowan,7969,Woodvale,999,Informal,Informal,999,,,Informal,90,0.08
WA,237,Cowan,11632,Woodvale North,14147,GEORGE,Glen,1,,GRN,The Greens,158,1.34
WA,237,Cowan,11632,Woodvale North,14561,ATKINS,Basil,2,,CEC,Citizens Electoral Council,6,0.18
WA,237,Cowan,11632,Woodvale North,14971,GILFILLAN,Sarah,3,,DEM,Australian Democrats,56,-3.62
WA,237,Cowan,11632,Woodvale North,14187,LEEDER,Richard,4,,CDP,CDP Christian Party,52,0.77
WA,237,Cowan,11632,Woodvale North,14439,WINTON,Clem,5,,HAN,Pauline Hanson's One Nation,41,-2.7
WA,237,Cowan,11632,Woodvale North,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1169,-4.06
WA,237,Cowan,11632,Woodvale North,14967,SIMPKINS,Luke,7,,LP,Liberal,1855,8.63
WA,237,Cowan,11632,Woodvale North,999,Informal,Informal,999,,,Informal,128,-0.07
WA,238,Curtin,7602,Churchlands,14950,BISHOP,Julie,1,#,LP,Liberal,722,3.96
WA,238,Curtin,7602,Churchlands,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,224,1.55
WA,238,Curtin,7602,Churchlands,14960,OLVER,Rob,3,,DEM,Australian Democrats,13,-4.5
WA,238,Curtin,7602,Churchlands,14186,FORDER,Gail,4,,CDP,CDP Christian Party,14,-0.35
WA,238,Curtin,7602,Churchlands,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,101,2.65
WA,238,Curtin,7602,Churchlands,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,8,-1.42
WA,238,Curtin,7602,Churchlands,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,4,0.37
WA,238,Curtin,7602,Churchlands,999,Informal,Informal,999,,,Informal,31,-1.52
WA,238,Curtin,7591,City Beach,14950,BISHOP,Julie,1,#,LP,Liberal,1284,3.6
WA,238,Curtin,7591,City Beach,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,326,1.31
WA,238,Curtin,7591,City Beach,14960,OLVER,Rob,3,,DEM,Australian Democrats,30,-3.21
WA,238,Curtin,7591,City Beach,14186,FORDER,Gail,4,,CDP,CDP Christian Party,18,0.23
WA,238,Curtin,7591,City Beach,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,139,1.77
WA,238,Curtin,7591,City Beach,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,19,-1.49
WA,238,Curtin,7591,City Beach,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,4,0.22
WA,238,Curtin,7591,City Beach,999,Informal,Informal,999,,,Informal,62,1.21
WA,238,Curtin,7592,City Beach North,14950,BISHOP,Julie,1,#,LP,Liberal,1103,4.01
WA,238,Curtin,7592,City Beach North,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,242,-0.6
WA,238,Curtin,7592,City Beach North,14960,OLVER,Rob,3,,DEM,Australian Democrats,22,-2.59
WA,238,Curtin,7592,City Beach North,14186,FORDER,Gail,4,,CDP,CDP Christian Party,29,0.83
WA,238,Curtin,7592,City Beach North,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,89,1.81
WA,238,Curtin,7592,City Beach North,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,16,-1.39
WA,238,Curtin,7592,City Beach North,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,3,0.2
WA,238,Curtin,7592,City Beach North,999,Informal,Informal,999,,,Informal,42,0.15
WA,238,Curtin,7593,Claremont,14950,BISHOP,Julie,1,#,LP,Liberal,1819,4.97
WA,238,Curtin,7593,Claremont,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,454,1
WA,238,Curtin,7593,Claremont,14960,OLVER,Rob,3,,DEM,Australian Democrats,56,-2.84
WA,238,Curtin,7593,Claremont,14186,FORDER,Gail,4,,CDP,CDP Christian Party,32,0.58
WA,238,Curtin,7593,Claremont,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,272,0.26
WA,238,Curtin,7593,Claremont,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,21,-1.49
WA,238,Curtin,7593,Claremont,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,6,0.23
WA,238,Curtin,7593,Claremont,999,Informal,Informal,999,,,Informal,93,0.71
WA,238,Curtin,7623,Claremont East,14950,BISHOP,Julie,1,#,LP,Liberal,458,4.17
WA,238,Curtin,7623,Claremont East,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,168,2.05
WA,238,Curtin,7623,Claremont East,14960,OLVER,Rob,3,,DEM,Australian Democrats,21,-4.29
WA,238,Curtin,7623,Claremont East,14186,FORDER,Gail,4,,CDP,CDP Christian Party,15,1.32
WA,238,Curtin,7623,Claremont East,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,97,1.83
WA,238,Curtin,7623,Claremont East,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,9,-0.96
WA,238,Curtin,7623,Claremont East,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,1,0.13
WA,238,Curtin,7623,Claremont East,999,Informal,Informal,999,,,Informal,33,1.19
WA,238,Curtin,7594,Cottesloe,14950,BISHOP,Julie,1,#,LP,Liberal,1590,6.05
WA,238,Curtin,7594,Cottesloe,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,420,0.87
WA,238,Curtin,7594,Cottesloe,14960,OLVER,Rob,3,,DEM,Australian Democrats,39,-3.23
WA,238,Curtin,7594,Cottesloe,14186,FORDER,Gail,4,,CDP,CDP Christian Party,25,0.64
WA,238,Curtin,7594,Cottesloe,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,282,0.79
WA,238,Curtin,7594,Cottesloe,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,17,-1.94
WA,238,Curtin,7594,Cottesloe,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,2,0.08
WA,238,Curtin,7594,Cottesloe,999,Informal,Informal,999,,,Informal,75,-0.45
WA,238,Curtin,7595,Cottesloe East,14950,BISHOP,Julie,1,#,LP,Liberal,1221,3.11
WA,238,Curtin,7595,Cottesloe East,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,392,3.87
WA,238,Curtin,7595,Cottesloe East,14960,OLVER,Rob,3,,DEM,Australian Democrats,29,-5.21
WA,238,Curtin,7595,Cottesloe East,14186,FORDER,Gail,4,,CDP,CDP Christian Party,20,0.45
WA,238,Curtin,7595,Cottesloe East,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,220,1.51
WA,238,Curtin,7595,Cottesloe East,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,16,-1.23
WA,238,Curtin,7595,Cottesloe East,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,3,0.16
WA,238,Curtin,7595,Cottesloe East,999,Informal,Informal,999,,,Informal,47,0.02
WA,238,Curtin,7597,Cottesloe South,14950,BISHOP,Julie,1,#,LP,Liberal,745,4.27
WA,238,Curtin,7597,Cottesloe South,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,159,1.69
WA,238,Curtin,7597,Cottesloe South,14960,OLVER,Rob,3,,DEM,Australian Democrats,11,-2.58
WA,238,Curtin,7597,Cottesloe South,14186,FORDER,Gail,4,,CDP,CDP Christian Party,5,-0.31
WA,238,Curtin,7597,Cottesloe South,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,101,0.02
WA,238,Curtin,7597,Cottesloe South,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,6,-1.39
WA,238,Curtin,7597,Cottesloe South,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,5,0.48
WA,238,Curtin,7597,Cottesloe South,999,Informal,Informal,999,,,Informal,31,0.32
WA,238,Curtin,7598,Dalkeith,14950,BISHOP,Julie,1,#,LP,Liberal,1654,2.79
WA,238,Curtin,7598,Dalkeith,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,296,1.78
WA,238,Curtin,7598,Dalkeith,14960,OLVER,Rob,3,,DEM,Australian Democrats,29,-2.3
WA,238,Curtin,7598,Dalkeith,14186,FORDER,Gail,4,,CDP,CDP Christian Party,38,0.91
WA,238,Curtin,7598,Dalkeith,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,161,0.06
WA,238,Curtin,7598,Dalkeith,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,14,-0.87
WA,238,Curtin,7598,Dalkeith,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,1,0.05
WA,238,Curtin,7598,Dalkeith,999,Informal,Informal,999,,,Informal,56,-0.76
WA,238,Curtin,32458,Doubleview (Curtin),14950,BISHOP,Julie,1,#,LP,Liberal,360,8.61
WA,238,Curtin,32458,Doubleview (Curtin),14557,KRUSE,Bill,2,,ALP,Australian Labor Party,129,-2.49
WA,238,Curtin,32458,Doubleview (Curtin),14960,OLVER,Rob,3,,DEM,Australian Democrats,16,-5.65
WA,238,Curtin,32458,Doubleview (Curtin),14186,FORDER,Gail,4,,CDP,CDP Christian Party,10,1.43
WA,238,Curtin,32458,Doubleview (Curtin),14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,50,2.4
WA,238,Curtin,32458,Doubleview (Curtin),14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,5,-2.05
WA,238,Curtin,32458,Doubleview (Curtin),14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,3,0.52
WA,238,Curtin,32458,Doubleview (Curtin),999,Informal,Informal,999,,,Informal,31,-1.68
WA,238,Curtin,7600,Floreat,14950,BISHOP,Julie,1,#,LP,Liberal,1411,2.25
WA,238,Curtin,7600,Floreat,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,419,0.61
WA,238,Curtin,7600,Floreat,14960,OLVER,Rob,3,,DEM,Australian Democrats,35,-2.76
WA,238,Curtin,7600,Floreat,14186,FORDER,Gail,4,,CDP,CDP Christian Party,34,0.9
WA,238,Curtin,7600,Floreat,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,175,1.51
WA,238,Curtin,7600,Floreat,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,23,-0.73
WA,238,Curtin,7600,Floreat,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,2,0.1
WA,238,Curtin,7600,Floreat,999,Informal,Informal,999,,,Informal,51,-0.12
WA,238,Curtin,7601,Floreat East,14950,BISHOP,Julie,1,#,LP,Liberal,942,3.79
WA,238,Curtin,7601,Floreat East,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,315,-1.39
WA,238,Curtin,7601,Floreat East,14960,OLVER,Rob,3,,DEM,Australian Democrats,26,-1.79
WA,238,Curtin,7601,Floreat East,14186,FORDER,Gail,4,,CDP,CDP Christian Party,17,0.18
WA,238,Curtin,7601,Floreat East,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,141,1.42
WA,238,Curtin,7601,Floreat East,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,9,-0.86
WA,238,Curtin,7601,Floreat East,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,4,0.28
WA,238,Curtin,7601,Floreat East,999,Informal,Informal,999,,,Informal,41,0.8
WA,238,Curtin,7606,Graylands,14950,BISHOP,Julie,1,#,LP,Liberal,1547,3.07
WA,238,Curtin,7606,Graylands,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,501,-1.03
WA,238,Curtin,7606,Graylands,14960,OLVER,Rob,3,,DEM,Australian Democrats,49,-4.17
WA,238,Curtin,7606,Graylands,14186,FORDER,Gail,4,,CDP,CDP Christian Party,53,1.59
WA,238,Curtin,7606,Graylands,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,259,3.84
WA,238,Curtin,7606,Graylands,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,40,-1.35
WA,238,Curtin,7606,Graylands,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,5,0.2
WA,238,Curtin,7606,Graylands,999,Informal,Informal,999,,,Informal,74,-1.13
WA,238,Curtin,7607,Jolimont,14950,BISHOP,Julie,1,#,LP,Liberal,757,7.3
WA,238,Curtin,7607,Jolimont,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,300,-2.83
WA,238,Curtin,7607,Jolimont,14960,OLVER,Rob,3,,DEM,Australian Democrats,43,-4.09
WA,238,Curtin,7607,Jolimont,14186,FORDER,Gail,4,,CDP,CDP Christian Party,17,0.75
WA,238,Curtin,7607,Jolimont,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,186,3.14
WA,238,Curtin,7607,Jolimont,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,9,-2.03
WA,238,Curtin,7607,Jolimont,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,3,0.23
WA,238,Curtin,7607,Jolimont,999,Informal,Informal,999,,,Informal,38,-0.41
WA,238,Curtin,7608,Joondanna,14950,BISHOP,Julie,1,#,LP,Liberal,756,9.84
WA,238,Curtin,7608,Joondanna,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,479,-6.27
WA,238,Curtin,7608,Joondanna,14960,OLVER,Rob,3,,DEM,Australian Democrats,26,-3.99
WA,238,Curtin,7608,Joondanna,14186,FORDER,Gail,4,,CDP,CDP Christian Party,44,1.56
WA,238,Curtin,7608,Joondanna,14151,LUNDIE-JENKINS,Sonja,5,,GRN,The Greens,140,1.86
WA,238,Curtin,7608,Joondanna,14437,CAINE,Albert Martin,6,,HAN,Pauline Hanson's One Nation,18,-2.46
WA,238,Curtin,7608,Joondanna,14563,HORNE,Colin,7,,CEC,Citizens Electoral Council,7,0.48
WA,238,Curtin,7608,Joondanna,999,Informal,Informal,999,,,Informal,100,1.19
WA,238,Curtin,7610,King Edward Memorial Hospital,14950,BISHOP,Julie,1,#,LP,Liberal,243,4.89
